cluster_id,size,n_projects,n_documents,nearest_reference,nearest_reference_direction,cosine,top_terms,exemplar_clause_ids
projected-c221,319,80,80,Build redundancy in payment processing infrastructure with backup and failover systems,resilience_of_asset,0.1830,opex diem rental capex assumed incremental recurrent expenses costs optical fees operating,40031410:p00033:c08:split-1|31866361:p00257:c14:split-1|40072597:p00144:c05:split-1|31338295:p00368:c03:split-1|33191006:p00469:c06:split-1
projected-c205,318,48,48,Design social registries with dynamic expansion capability for rapid shock response,digital_for_resilience,0.3965,enrollments registrants enrollment enroll enrolling agents eligibility mass offline perform partners registration,31747152:p00479:c06:split-1|31747152:p00644:c10:split-1|34440132:p00041:c12:split-1|31747152:p00564:c03:split-1|31747152:p00342:c21:split-1
projected-c170,317,84,84,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2745,indicator indicators cris intermediate scorecard rationale corporate replaced deleted changed dropped pdo,34325711:p00041:c01:split-1|40099485:p00041:c02:split-1|34380807:p00076:c03:split-1|40036851:p00044:c04:split-1|40031410:p00073:c06:split-1
projected-c040,316,94,94,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3002,page official tz rcip pim wardip risa sop pcu rnp ifrs section,34196069:p00284:c11:split-1|33706639:p00345:c03:split-1|33786588:p00342:c11:split-1|31167658:p00487:c18:split-1|33830968:p00385:c04:split-1
projected-c180,316,72,72,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2806,reforms reform amendments legislative modernizing legislation laws introduce implement cr necessary legal,40110459:p00385:c02:split-1|40045816:p00413:c14:split-1|33706639:p00137:c06:split-1|34275965:p00195:c10:split-1|32093931:p00305:c12:split-1
projected-c224,316,79,79,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.2964,cleared objection acceptable negotiations reviewed agreed submitted website tor publicly world wb,31167658:p00487:c20:split-1|33706639:p00567:c03:split-1|32159893:p00558:c03:split-1|32527137:p00230:c08:split-1|32108178:p00414:c09:split-1
projected-c228,316,71,71,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2595,consultancies assistance consultancy ta advisory package preparatory finance consulting technical missions transaction,31747152:p00563:c02:split-1|33862093:p00215:c02:split-1|40087727:p00172:c02:split-1|33345981:p00186:c06:split-1|33813209:p00190:c04:split-1
projected-c262,315,48,48,Establish regional frameworks for cross-border digital resilience cooperation,resilience_of_asset,0.3209,ecowas comesa recs eac igad saa member waemu union southern au oecs,34022655:p00379:c14:split-1|34196069:p00178:c02:split-1|40078552:p00034:c05:split-1|34194833:p00181:c06:split-1|40087727:p00154:c03:split-1
projected-c154,314,83,83,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2889,restructured unchanged removed restructuring theory changes adjust cancellation revise scope amended reflect,34218724:p00084:c08:split-1|34380807:p00025:c05:split-1|34222788:p00264:c01:split-1|40110522:p00056:c04:split-1|34443340:p00047:c01:split-1
projected-c229,314,92,92,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2529,restructuring rationale seeks mtr second cancellation request paper proposed nta changes follows,34004583:p00030:c09:split-1|40105151:p00049:c03:split-1|40110522:p00051:c07:split-1|34456824:p00079:c02:split-1|40105675:p00125:c19:split-1
projected-c203,313,110,110,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3215,adjusted accordingly adjustments reflect amended rf finalized revision updated revised discussed changes,33813209:p00245:c10:split-1|31338295:p00247:c12:split-1|32044477:p00036:c03:split-1|34357064:p00043:c23:split-1|34451087:p00037:c03:split-1
projected-c019,312,105,105,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2388,cancel sequencing cancelled reflect af align scope planned manage scale cover priority,34327188:p00244:c15:split-1|33835349:p00239:c11:split-1|34460952:p00030:c17:split-1|34196069:p00157:c08:split-1|40037981:p00084:c04:split-1
projected-c215,312,86,86,Strengthen mobile money agent network resilience for cash-out during disruptions,resilience_of_asset,0.2370,causing workload indicating limiting resulting cannot leading caused delays disruptions ability failure,34196069:p00453:c14:split-1|33191006:p00480:c10:split-1|33844146:p00151:c09:split-1|40110459:p00229:c09:split-1|40034360:p00157:c10:split-1
projected-c270,312,70,70,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2032,deficit grow projected fy20 fy19 fy22 gdp decline reaching fy23 fy21 product,33985963:p00124:c09:split-1|34428613:p00102:c11:split-1|34022655:p00139:c07:split-1|34327188:p00090:c04:split-1|33602788:p00139:c05:split-1
projected-c044,311,78,78,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3457,oversee perform responsibilities monitor timely manage assurance maintain functions closely issues manner,34196069:p00394:c13:split-1|34049898:p00269:c04:split-1|33937854:p00418:c03:split-1|34388773:p00219:c17:split-1|40045816:p00186:c02:split-1
projected-c260,311,80,80,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2500,iv iii ii mapping operationalization recommendations roadmap feasibility architecture develop study design,33753850:p00228:c09:split-1|33985963:p00280:c16:split-1|32321387:p00252:c01:split-1|31167658:p00611:c15:split-1|33812956:p00250:c07:split-1
projected-c099,309,92,92,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2944,pom manual fmm pim forth covenant pad awpb appraisal operations outlined description,34338772:p00218:c13:split-1|34380714:p00041:c05:split-1|40042661:p00201:c09:split-1|34327188:p00271:c08:split-1|33345981:p00239:c10:split-1
projected-c168,309,96,96,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.2691,begun goe elections sought gog gou demonstrated steps started gon gos bangladesh,40105151:p00051:c10:split-1|34222788:p00100:c01:split-1|32321387:p00219:c04:split-1|34131348:p00152:c09:split-1|33822742:p00148:c10:split-1
projected-c274,309,71,71,Develop national fiber pooling and open access policies for resilient connectivity,resilience_of_asset,0.3350,upstream regulatory regulator legal frameworks drafting legislative harmonization laws legislation modernization regulation,34196069:p00202:c01:split-1|33345981:p00201:c03:split-1|33706639:p00187:c01:split-1|34049907:p00236:c04:split-1|32108178:p00197:c03:split-1
projected-c073,308,83,83,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2728,reasons highlights need however instance requires needed thus therefore important furthermore needs,33602788:p00599:c07:split-1|32159893:p00534:c05:split-1|33812956:p00234:c04:split-1|32108178:p00584:c08:split-1|34196134:p00105:c08:split-1
projected-c080,307,85,85,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2128,geostat pessimistic optimistic figures neutral conservative scenario baseline https percentage survey percent,33107441:p00180:c11:split-1|32971756:p00133:c08:split-1|40013198:p00345:c02:split-1|33753850:p00325:c21:split-1|34310682:p00202:c09:split-1
projected-c269,307,78,78,Deploy digital platforms for emergency cash mobilization via mobile money,digital_for_resilience,0.3241,finisa student hardware device finance fund fayda fees acquisition equipment scheme loans,34049907:p00265:c08:split-1|33602788:p00233:c01:split-1|33602788:p00231:c04:split-1|33813209:p00198:c09:split-1|33602788:p00250:c03:split-1
projected-c244,305,73,73,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3029,irreversible habitats reversible dust environmentally heritage magnitude biodiversity noise predictable manageable temporary,33345981:p00318:c01:split-1|33985963:p00348:c05:split-1|33985963:p00360:c01:split-1|40072597:p00208:c03:split-1|33706639:p00400:c18:split-1
projected-c285,305,115,115,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2554,mission phases missions phased completed months covering completion schedule effectiveness first phase,40100650:p00059:c03:split-1|33830968:p00321:c07:split-1|40034360:p00161:c03:split-1|40055094:p00054:c04:split-1|33830968:p00329:c65:split-1
projected-c287,305,81,81,Upgrade and harden government data centers for disaster resilience,resilience_of_asset,0.3149,renovation rehabilitation refurbishment construction buildings works minor roads land acquisition underground installation,33822742:p00291:c03:split-1|31167658:p00318:c06:split-1|34196134:p00259:c04:split-1|33107441:p00282:c05:split-1|32159893:p00263:c31:split-1
projected-c278,304,79,79,Establish infrastructure sharing and emergency roaming policies between telecom operators,resilience_of_asset,0.4724,arcep spectrum defining regulator regulators interconnection drafting licensing regulation alia telecom consumer,40052992:p00147:c22:split-1|34429409:p00183:c02:split-1|34397339:p00177:c03:split-1|33753850:p00242:c07:split-1|33345981:p00202:c04:split-1
projected-c301,303,78,78,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3370,officer staffed advisor ciu specialist kfsu senior officers consultant assistant head recruited,33815663:p00454:c03:split-1|33830968:p00313:c02:split-1|33830968:p00425:c04:split-1|33835348:p00318:c07:split-1|31167658:p00359:c01:split-1
projected-c113,302,85,85,Deploy shock-responsive G2P digital payment systems linked to national ID and social registries,digital_for_resilience,0.2564,supports pillar help assistance ongoing phase partners build efforts proposed programs strengthen,33706639:p00330:c02:split-1|33706639:p00333:c03:split-1|33706639:p00266:c02:split-1|33815663:p00171:c11:split-1|34049898:p00278:c02:split-1
projected-c220,302,73,73,Establish infrastructure sharing and emergency roaming policies between telecom operators,resilience_of_asset,0.4260,regulate arcep passage regulator harmful governing proclamation enacted cybercrime telecoms comcom law,33753850:p00171:c03:split-1|34049907:p00236:c05:split-1|32971756:p00283:c15:split-1|40109413:p00052:c17:split-1|33786588:p00203:c04:split-1
projected-c292,302,85,85,Diversify equipment vendor dependencies for telecom supply chain resilience,resilience_of_asset,0.2683,maximize scaling uptake boost accelerate expand increase generate scale reach demand positive,32321387:p00229:c11:split-1|34380807:p00038:c10:split-1|34338772:p00147:c34:split-1|34429409:p00173:c10:split-1|34397339:p00222:c22:split-1
projected-c088,301,57,57,Deploy digital platforms for emergency cash mobilization via mobile money,digital_for_resilience,0.2940,tigray freddy tensions cyclone insecurity hurricane province horn displaced war severely conflict,33844146:p00120:c08:split-1|34201758:p00094:c02:split-1|34194833:p00096:c07:split-1|34049907:p00637:c10:split-1|33835348:p00124:c07:split-1
projected-c117,301,77,77,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3752,mitigations mitigation mitigating measures mitigated lock discussed carbon mitigate risks put taken,34049907:p00506:c05:split-1|32527137:p00384:c01:split-1|34397339:p00243:c26:split-1|32971756:p00309:c09:split-1|32971756:p00303:c17:split-1
projected-c250,300,108,108,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2151,encountered delay delayed delays slow slower faced slowed compounded problem resulted earlier,40055094:p00047:c02:split-1|34049898:p00402:c10:split-1|40028045:p00179:c03:split-1|34307768:p00045:c04:split-1|40097306:p00035:c01:split-1
projected-c315,300,88,88,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3228,monitor evaluate reviewing progress monitoring monitored meetings assess outcomes evaluation track results,40027697:p00165:c19:split-1|33706639:p00509:c08:split-1|32159890:p00155:c17:split-1|33191006:p00428:c10:split-1|31747152:p00690:c03:split-1
projected-c053,299,99,99,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3425,procurements packages procured stages delays inadequate contracts procurement complexity complex risa major,33812956:p00289:c05:split-1|33602788:p00437:c11:split-1|31338295:p00224:c04:split-1|40082999:p00036:c06:split-1|34004583:p00023:c20:split-1
projected-c067,298,76,76,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3218,usf unguaranteed catalyze bulk mobilize capex auction middle mile installation backbone extending,34388773:p00261:c02:split-1|34049907:p00305:c07:split-1|34194833:p00240:c03:split-1|33835348:p00272:c02:split-1|33835348:p00272:c03:split-1
projected-c124,298,70,70,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2270,cert building capacity ta servants iii iv ii officials hiring strengthening vi,33835348:p00203:c04:split-1|33786588:p00277:c01:split-1|33191006:p00205:c17:split-1|33191006:p00244:c22:split-1|33862093:p00212:c08:split-1
projected-c282,298,80,80,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.3306,banco bnr brasil denominated opened sefaz banque segregated bceao dollars dollar signatories,40017533:p00176:c01:split-1|34049907:p00487:c02:split-1|34049907:p00486:c03:split-1|34194833:p00341:c17:split-1|33345981:p00378:c02:split-1
projected-c230,297,116,116,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.2877,directors executive disclosed website board april discussed imf formally combating mission november,32527137:p00343:c02:split-1|33862093:p00362:c09:split-1|40100650:p00035:c02:split-1|32159893:p00263:c22:split-1|34103719:p00027:c03:split-1
projected-c006,296,89,89,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2531,gcrf hoa aligned objective pillars objectives cpf contributes goal goals supports priorities,33937854:p00299:c13:split-1|33822742:p00162:c04:split-1|40042661:p00174:c09:split-1|32626249:p00261:c02:split-1|33822742:p00165:c14:split-1
projected-c032,296,60,60,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.3372,pregnancy prevalence marriage boys inequality parity equality force attainment inequalities girls ranks,32971756:p00128:c01:split-1|32971756:p00666:c01:split-1|33786588:p00133:c03:split-1|40115059:p00913:c22:split-1|33815663:p00166:c04:split-1
projected-c187,296,92,92,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3188,operationalize roadmap action plans plan prioritization guide strategy actions prepare comprehensive detailed,33822742:p00188:c04:split-1|33985963:p00249:c02:split-1|33602788:p00421:c10:split-1|34428382:p00064:c10:split-1|33844146:p00278:c01:split-1
projected-c095,295,74,74,Develop and regularly test government ICT business continuity and disaster recovery plans,resilience_of_asset,0.2844,dom reengineering death svg digitizing vi certificates customs web portal iii records,34460895:p00129:c07:split-1|40100544:p00139:c03:split-1|33421881:p00175:c01:split-1|34428613:p00165:c04:split-1|40100650:p00035:c06:split-1
projected-c177,295,61,61,Build digital business continuity capacity for SMEs and micro-enterprises,digital_for_resilience,0.3838,msmes incubators sme entrepreneurial ites incubation startup entrepreneurs ups smes spaces export,33602788:p00257:c05:split-1|40072597:p00152:c02:split-1|33815663:p00222:c15:split-1|34310682:p00127:c22:split-1|32527137:p00143:c08:split-1
projected-c068,294,59,59,Establish data protection and consent protocols for beneficiary registries used in emergency disbursements,resilience_of_asset,0.4751,unauthorized privacy misuse integrity protect personal consent safeguard protecting protection secure trusted,31747152:p00667:c10:split-1|34275965:p00149:c05:split-1|31747152:p00362:c07:split-1|34204848:p00114:c07:split-1|31747152:p00677:c14:split-1
projected-c271,293,61,61,Deploy digital education continuity platforms for remote learning during crises,digital_for_resilience,0.2096,employability placement skilled graduates pool trainees employment talent workforce job hire professionals,31866282:p00175:c04:split-1|34228623:p00201:c03:split-1|40100544:p00151:c15:split-1|33421881:p00369:c02:split-1|33815663:p00218:c03:split-1
projected-c300,293,71,71,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3351,centered iterative centric tailored designing user cases approaches methodology adopting taking design,33786588:p00361:c12:split-1|33786588:p00255:c08:split-1|33985963:p00239:c03:split-1|34275965:p00126:c04:split-1|33191006:p00241:c09:split-1
projected-c213,291,70,70,Build submarine cable redundancy through diverse routing,resilience_of_asset,0.4884,redundancy interruptions uninterrupted outages resiliency backup reliability distributed routes continuity failure bandwidth,32108178:p00201:c02:split-1|40115059:p00662:c07:split-1|40087727:p00168:c10:split-1|34196069:p00306:c05:split-1|33862093:p00167:c06:split-1
projected-c126,290,90,90,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3000,dnf mpa pafen eardip afap wardip idea af rpf phases sop parallel,40013198:p00150:c04:split-1|33053299:p00143:c02:split-1|32159890:p00135:c19:split-1|40045816:p00206:c07:split-1|34254903:p00107:c18:split-1
projected-c090,288,60,60,Build digital business continuity capacity for SMEs and micro-enterprises,digital_for_resilience,0.3006,angel accelerator addis startups startup catalyst agritech incubators incubation hubs tech ups,33706639:p00258:c14:split-1|34428613:p00114:c19:split-1|34429409:p00127:c14:split-1|32971756:p00224:c07:split-1|33706639:p00284:c16:split-1
projected-c016,286,62,62,Deploy climate-resilient fiber-to-the-premises in hazard-prone areas,resilience_of_asset,0.2738,density signal vast populated cellular unserved borderland cities unconnected concentrated living urban,40045816:p00105:c04:split-1|33706639:p00137:c18:split-1|34049907:p00301:c01:split-1|33753850:p00159:c09:split-1|33118666:p00234:c08:split-1
projected-c308,286,79,79,Design interoperability and portability standards for digital financial services,resilience_of_asset,0.2513,enable enables allowing allow ability facilitate opportunity accessibility accessible enabling effectively people,31167658:p00627:c04:split-1|33786588:p00310:c03:split-1|33813209:p00200:c12:split-1|34228623:p00197:c02:split-1|33937854:p00590:c06:split-1
projected-c145,285,68,68,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2602,reallocate reallocation wise reallocating reallocated categories allocations adjusting adjustment adjusted cancellation allocation,34021975:p00035:c01:split-1|40105151:p00067:c02:split-1|40105151:p00049:c08:split-1|40099485:p00051:c02:split-1|40099485:p00052:c01:split-1
projected-c286,285,56,56,Provide emergency connectivity to displaced populations in humanitarian settings,digital_for_resilience,0.4751,camps refugee refugees somali host unhcr idps rhds languages borderland displaced humanitarian,33118666:p00516:c03:split-1|33118666:p00249:c17:split-1|34194833:p00220:c11:split-1|34338772:p00200:c03:split-1|40026232:p00056:c03:split-1
projected-c038,283,86,86,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2364,expected continue able need likely require however efforts changes made individuals af,40013198:p00254:c08:split-1|40045816:p00377:c05:split-1|33118666:p00264:c04:split-1|33786588:p00339:c05:split-1|33812956:p00267:c07:split-1
projected-c049,283,83,83,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3618,exchanges systematic step tracking module annually update plans procurement tool updated plan,32971756:p00471:c03:split-1|33937854:p00239:c05:split-1|31866361:p00397:c04:split-1|33812956:p00352:c05:split-1|33786588:p00528:c04:split-1
projected-c077,283,76,76,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2961,autonomy constitution decree assembly anti body institution corruption entity council law santo,34049907:p00386:c09:split-1|32159893:p00327:c02:split-1|31747152:p00492:c11:split-1|33813209:p00211:c16:split-1|31889872:p00395:c04:split-1
projected-c276,283,92,92,Deploy shock-responsive G2P digital payment systems linked to national ID and social registries,digital_for_resilience,0.2645,replenishments forecast replenishment dfil statement forecasts ceiling soes soe disbursements letter submission,32527137:p00350:c01:split-1|40072597:p00162:c02:split-1|34049907:p00487:c06:split-1|34275965:p00177:c06:split-1|34049907:p00486:c09:split-1
projected-c107,282,69,69,Deploy shock-responsive G2P digital payment systems linked to national ID and social registries,digital_for_resilience,0.5028,relief transfers nets protecting poorest targeting drought subsidies insurance households incomes cash,40052992:p00209:c03:split-1|33191006:p00166:c05:split-1|33107441:p00643:c20:split-1|34049898:p00175:c14:split-1|31747152:p00315:c13:split-1
projected-c003,279,75,75,Deploy digital agriculture extension services for advisory and market access,digital_for_resilience,0.2742,passive vii ii iii ups iv platforms entrepreneurs wholesale shared telecom purchase,33421881:p00180:c10:split-1|31167658:p00239:c11:split-1|40013198:p00130:c04:split-1|40013198:p00243:c06:split-1|33602788:p00174:c12:split-1
projected-c013,279,62,62,Address algorithmic fairness and gender exclusion risks in social protection targeting systems,resilience_of_asset,0.4658,afro minorities ethnic illiterate disabilities socially elderly disabled disability indigenous peoples marginalized,40081960:p00178:c11:split-1|34196134:p00173:c06:split-1|33830968:p00224:c10:split-1|40087727:p00230:c07:split-1|34196069:p00234:c02:split-1
projected-c247,279,67,67,Design digital inclusion safeguards ensuring crisis response reaches populations without connectivity or devices,resilience_of_asset,0.3665,highlighted media increasingly importance exclusion literacy children divide technologies safe learning even,33835348:p00234:c11:split-1|34228623:p00161:c06:split-1|32527137:p00290:c08:split-1|34049907:p00135:c07:split-1|33118666:p00286:c11:split-1
projected-c303,278,72,72,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2555,academia ngos society partnerships donors actors representatives organizations partners dialogue engagements stakeholders,33786588:p00280:c01:split-1|34338772:p00125:c01:split-1|34131348:p00159:c02:split-1|34131348:p00255:c16:split-1|33835349:p00257:c19:split-1
projected-c094,277,70,70,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3316,gather advice assess inform evaluate identify feedback specifications conducting conduct recommendations studies,33844146:p00203:c32:split-1|33753850:p00254:c06:split-1|33844146:p00241:c05:split-1|34394311:p00226:c05:split-1|34397339:p00171:c02:split-1
projected-c302,277,65,65,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3238,invitation inadequate tender bidders bids insufficient keeping award consulting proposals hiring contract,33118666:p00301:c05:split-1|31866361:p00407:c05:split-1|33844146:p00373:c06:split-1|32971756:p00473:c06:split-1|33421881:p00333:c12:split-1
projected-c119,276,70,70,Ensure cybersecurity of digital payment platforms and mobile money rails,resilience_of_asset,0.3971,histories laundering scoring credit opening insurance currency customer transactions banking anti kyc,34049898:p00327:c09:split-1|34204848:p00132:c12:split-1|31747152:p00329:c06:split-1|33191006:p00320:c06:split-1|40081960:p00095:c06:split-1
projected-c072,275,80,80,Develop sovereign cloud and data residency policies for government continuity,resilience_of_asset,0.3296,owned governments federal gob state government official servants agencies citizens entities civil,34325711:p00026:c07:split-1|32527137:p00420:c08:split-1|33191006:p00243:c04:split-1|34228623:p00178:c07:split-1|31866282:p00184:c03:split-1
projected-c062,274,71,71,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2969,factors impacted affect norms impact effects likely resulting impacts outcomes positive studies,33118666:p00317:c07:split-1|32971756:p00318:c13:split-1|33812956:p00204:c15:split-1|33822742:p00137:c06:split-1|34204848:p00231:c04:split-1
projected-c151,274,64,64,Scale mobile money for post-disaster person-to-person remittances,digital_for_resilience,0.2931,livelihoods prosperity welfare poverty productive opportunities achieve economic foster improve inclusive employment,34460895:p00133:c09:split-1|31167658:p00201:c23:split-1|33985963:p00153:c24:split-1|34049898:p00552:c08:split-1|33862093:p00191:c07:split-1
projected-c166,274,86,86,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2693,aims aim achieve goal objectives seeks objective goals intended achieving purpose targets,31167658:p00201:c02:split-1|33107441:p00483:c01:split-1|31167658:p00579:c04:split-1|32527137:p00197:c02:split-1|32971756:p00489:c09:split-1
projected-c218,274,76,76,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3902,ppsd pp prepared plan draft borrower strategy recommended presented summary methods approaches,34428613:p00246:c08:split-1|34327188:p00227:c18:split-1|34131348:p00329:c03:split-1|32093931:p00289:c11:split-1|33345981:p00315:c13:split-1
projected-c243,274,69,69,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3666,best practices practice good align adapted standards international consistent aligned harmonization guidelines,40080119:p00094:c20:split-1|40034360:p00111:c12:split-1|40080119:p00180:c02:split-1|34049898:p00347:c28:split-1|34388773:p00194:c11:split-1
projected-c313,274,79,79,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.3182,obligations grievances iii vi ii iv provisions association redress safeguards frameworks legal,34429409:p00137:c06:split-1|33819086:p00158:c17:split-1|33835349:p00340:c07:split-1|33812956:p00250:c08:split-1|31167658:p00486:c08:split-1
projected-c017,273,52,52,Use anonymized mobile network data for real-time population displacement tracking during disasters,digital_for_resilience,0.2627,basket gigabyte telegeography gni gb capita gsma monthly subscription itu subscriptions tariffs,40045816:p00105:c07:split-1|32527137:p00133:c02:split-1|32159890:p00392:c01:split-1|32626249:p00128:c01:split-1|32159893:p00122:c04:split-1
projected-c021,273,78,78,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2715,rebuilding diversification prosperity drivers cpf pillar structural competitiveness diagnostic investing objective sustainable,33602788:p00132:c16:split-1|34429409:p00127:c03:split-1|32527137:p00147:c04:split-1|31866282:p00087:c05:split-1|34222788:p00157:c06:split-1
projected-c153,273,93,93,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.2692,recruit qualified iv assets consultants hiring recruitment supervision consultant evaluation accountant fraud,34310682:p00269:c06:split-1|33813209:p00300:c02:split-1|34049907:p00387:c11:split-1|33867703:p00026:c09:split-1|34429409:p00140:c09:split-1
projected-c214,272,74,74,Design oversight and transparency frameworks for parametric trigger calibration and basis risk,digital_for_resilience,0.4314,mitigate mitigating risks minimize reduce residual exclusion risk mitigated considering assess manage,32159890:p00195:c07:split-1|32626249:p00367:c09:split-1|33813209:p00195:c09:split-1|32093931:p00382:c18:split-1|33191006:p00341:c07:split-1
projected-c258,272,64,64,Establish data protection standards for emergency beneficiary targeting and cross-agency data sharing,resilience_of_asset,0.4900,minimization lawful legitimate subjects pdp consent personal privacy bill protection processing law,40080119:p00159:c10:split-1|40037981:p00071:c12:split-1|33835349:p00274:c15:split-1|31747152:p00378:c19:split-1|40045816:p00164:c10:split-1
projected-c161,269,63,63,Integrate digital climate risk analytics into public financial management systems,digital_for_resilience,0.2400,paperwork patient save saved savings automation saving travel filing reduces calculated paper,33786588:p00366:c10:split-1|33118666:p00294:c02:split-1|33835348:p00308:c01:split-1|33118666:p00366:c01:split-1|33421881:p00217:c10:split-1
projected-c219,269,57,57,Establish disaster recovery sites and government cloud resilience for continuity of digital services,resilience_of_asset,0.4284,cope pandemics crises continuity respond emergencies uninterrupted agile distancing remotely aftermath responding,32108178:p00163:c04:split-1|32971756:p00148:c12:split-1|33706639:p00245:c02:split-1|32159890:p00204:c04:split-1|32971756:p00148:c02:split-1
projected-c280,269,96,96,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.3540,proposers winning submitting contracts contractor name acceptance bid signed sign bidders contract,40097306:p00036:c09:split-1|33786588:p00221:c05:split-1|34327188:p00309:c03:split-1|31866361:p00391:c02:split-1|34254903:p00219:c06:split-1
projected-c284,269,78,78,Incorporate resilience standards and climate screening in telecom infrastructure procurement,resilience_of_asset,0.2979,nap outlines fgn gon vision gou ndc ambitious priorities roadmap strategic adopted,34222788:p00104:c06:split-1|40013198:p00136:c06:split-1|33813209:p00149:c11:split-1|34428613:p00103:c02:split-1|33835349:p00159:c05:split-1
projected-c100,267,63,63,Deploy digital agriculture extension services for advisory and market access,digital_for_resilience,0.2762,coaching ambassadors curriculum trainings teachers skills training iv literacy advanced students workshops,34059801:p00047:c06:split-1|33844146:p00243:c05:split-1|40100544:p00139:c04:split-1|40052992:p00217:c01:split-1|33844146:p00203:c27:split-1
projected-c251,267,77,77,Design social registries with dynamic expansion capability for rapid shock response,digital_for_resilience,0.1813,otherwise ability difficult able opportunity less likely effectively potential individuals experience many,33815663:p00222:c13:split-1|40028045:p00189:c05:split-1|34388773:p00248:c14:split-1|34194833:p00116:c02:split-1|33844146:p00234:c11:split-1
projected-c059,264,63,63,Strengthen mobile money agent network resilience for cash-out during disruptions,resilience_of_asset,0.2371,absenteeism leakages savings errors numerous efficiencies gains yield fraud reduced run examples,33786588:p00366:c04:split-1|33421881:p00128:c10:split-1|33812956:p00272:c11:split-1|33191006:p00266:c06:split-1|32108178:p00753:c02:split-1
projected-c157,264,63,63,Scale mobile money for post-disaster person-to-person remittances,digital_for_resilience,0.1760,manufacturing salary employed influx employment jobs unemployment indirect skilled workers salaries labor,33421881:p00371:c01:split-1|33421881:p00369:c03:split-1|34196134:p00222:c04:split-1|32971756:p00350:c01:split-1|33421881:p00367:c01:split-1
